OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,FamilyMembers,Target,AccountLength,Age,Unemployed,YearsEmployed
0,1,0,144000.0,1.0,1.0,4.0,5.0,2,0,44,61.5783086430992,1,0.0
0,0,0,112500.0,4.0,1.0,4.0,5.0,2,0,14,44.46911604558344,0,4.2163796767761665
1,1,0,225000.0,1.0,1.0,4.0,5.0,2,0,15,62.75287155305828,1,0.0
1,0,0,315000.0,2.0,2.0,0.0,5.0,1,0,16,46.837407227668756,0,2.138306836079342
1,0,0,180000.0,3.0,1.0,4.0,5.0,2,1,7,52.03943410161338,0,20.30159435278914
0,0,2,202500.0,3.0,0.0,4.0,5.0,4,0,57,37.21639541975223,0,6.970716011085793
0,0,0,441000.0,4.0,3.0,4.0,5.0,2,0,9,49.99695407636986,0,21.38580626967444
1,0,0,180000.0,2.0,1.0,4.0,5.0,2,0,38,45.287750801009466,0,2.970631135910481
1,1,1,90000.0,2.0,1.0,4.0,5.0,3,0,19,26.809603762981965,0,0.999336741573572
1,1,0,202500.0,3.0,1.0,4.0,5.0,2,0,8,40.636043612150566,0,3.8878306110533485
0,1,0,112500.0,4.0,1.0,4.0,5.0,2,0,22,39.513500970930934,0,12.301424602438518
0,1,0,99000.0,4.0,3.0,4.0,2.0,2,0,19,64.05337827154443,0,0.4134242410345462
1,1,0,180000.0,2.0,1.0,4.0,5.0,2,0,17,44.47459186334549,0,22.467280277678718
1,1,0,315000.0,2.0,2.0,0.0,5.0,1,0,56,24.99710808374442,0,3.805693344622644
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,9,59.66998615302583,0,3.217042935202595
1,1,2,254700.0,2.0,1.0,4.0,5.0,4,0,34,47.23987983317921,0,24.999845992625442
0,1,0,157500.0,2.0,1.0,0.0,5.0,1,0,35,49.98874034972679,0,1.7194067772827486
1,1,0,225000.0,2.0,1.0,4.0,5.0,2,0,11,32.75360394368395,0,10.245255032789881
0,1,0,144000.0,1.0,1.0,4.0,5.0,2,0,55,63.886365829801996,1,0.0
0,1,0,193500.0,2.0,1.0,4.0,5.0,2,0,20,49.033210150249595,0,0.3312869746038417
0,1,0,112500.0,1.0,1.0,2.0,5.0,1,1,43,56.225696780698286,1,0.0
0,1,0,112500.0,1.0,3.0,4.0,5.0,2,0,6,60.33529801111454,1,0.0
1,1,0,135000.0,1.0,1.0,4.0,5.0,2,0,7,62.643355197817336,1,0.0
0,1,0,90000.0,3.0,1.0,4.0,5.0,2,0,15,51.790284393440245,0,12.917454100668802
0,0,1,121500.0,3.0,1.0,4.0,5.0,3,1,21,35.168439576746664,0,3.499047549948014
0,1,1,247500.0,2.0,1.0,3.0,5.0,3,0,11,31.15740306604726,0,4.2163796767761665
0,1,0,247500.0,3.0,3.0,4.0,5.0,2,0,14,28.72066416193636,0,9.831830791755335
0,1,0,274500.0,1.0,1.0,4.0,5.0,2,1,40,62.796678095154654,1,0.0
1,1,0,360000.0,3.0,3.0,4.0,5.0,2,0,7,29.92260616070567,0,9.084381667235924
0,1,2,180000.0,3.0,3.0,4.0,5.0,4,0,41,35.20950820996202,0,12.75044165892637
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,14,23.817069356023296,0,0.5530575939667439
0,1,0,126000.0,2.0,1.0,4.0,5.0,2,0,22,59.7822404171478,0,1.8042819525944767
0,1,1,112500.0,4.0,1.0,4.0,5.0,3,0,42,49.161891867657694,0,25.63504085302289
0,1,0,112500.0,1.0,1.0,2.0,5.0,1,0,30,61.90138189105997,1,0.0
0,1,0,180000.0,3.0,0.0,3.0,5.0,2,0,58,35.65852526644987,0,5.998758358322456
1,1,1,225000.0,2.0,1.0,4.0,5.0,3,1,18,51.53839677638608,0,2.2998434600597273
0,1,0,675000.0,3.0,1.0,4.0,5.0,2,1,28,49.18379513870588,0,18.05377116146886
0,1,0,90000.0,1.0,1.0,0.0,5.0,1,0,45,60.40374573314013,1,0.0
1,1,0,157500.0,4.0,3.0,3.0,5.0,2,0,30,37.73659810714669,0,5.6346164771463325
0,1,0,180000.0,2.0,1.0,4.0,5.0,2,0,14,57.98891010007741,0,7.469015427432067
0,1,0,175500.0,1.0,1.0,4.0,5.0,2,0,22,64.18205998895253,1,0.0
1,1,0,279000.0,2.0,3.0,0.0,1.0,1,1,5,27.485867256594766,0,7.805778219797956
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,32,51.51649350533789,0,31.469524678483936
0,1,0,90000.0,1.0,1.0,4.0,5.0,2,0,16,62.5694316580297,1,0.0
0,1,1,225000.0,2.0,3.0,4.0,5.0,3,0,9,41.501222818553984,0,9.971464144687532
1,1,0,900000.0,2.0,3.0,4.0,5.0,2,0,5,41.8763163352542,0,15.05302302786712
0,0,0,202500.0,2.0,3.0,0.0,5.0,1,0,24,26.82876912514913,0,5.41284585778343
0,1,0,157500.0,3.0,1.0,3.0,5.0,2,0,4,25.495407500090693,0,2.998010224720716
1,0,1,180000.0,2.0,3.0,4.0,5.0,3,0,28,35.38747228722854,0,4.63527973557276
1,1,1,270000.0,1.0,1.0,4.0,5.0,3,0,21,51.87789747763299,1,0.0
0,0,1,67500.0,3.0,1.0,3.0,5.0,3,0,2,23.899206622454,0,4.805030086196216
1,1,0,247500.0,2.0,1.0,4.0,5.0,2,0,37,48.97297615486708,0,1.552394335540316
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,15,40.866027958156536,0,2.1602101071275297
0,1,0,207000.0,1.0,1.0,0.0,5.0,1,0,40,60.855500698509005,1,0.0
0,0,0,139500.0,4.0,1.0,2.0,5.0,1,0,29,53.83276441868376,0,31.91854173497179
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,38,42.47865628907937,0,6.8037035693433605
1,1,0,270000.0,3.0,1.0,3.0,5.0,2,0,17,54.45974555243814,0,2.9158729582900116
1,1,1,225000.0,4.0,3.0,4.0,5.0,3,0,47,31.29156060121741,0,8.66548160843933
0,0,1,67500.0,3.0,1.0,4.0,5.0,3,0,9,45.39726715625041,0,19.05310790304243
0,1,1,126000.0,3.0,1.0,4.0,5.0,3,0,5,48.77584671543339,0,2.551731077113888
0,1,0,81000.0,1.0,1.0,4.0,5.0,2,1,16,56.89100863878699,1,0.0
0,1,0,157500.0,1.0,1.0,0.0,5.0,1,0,11,62.758347370820324,1,0.0
0,1,0,171000.0,1.0,3.0,4.0,5.0,2,0,9,54.651399174109784,1,0.0
0,1,0,787500.0,4.0,3.0,4.0,5.0,2,0,7,47.100246480247016,0,3.917947608744607
1,1,1,180000.0,3.0,2.0,4.0,5.0,3,0,19,33.00001574297607,0,5.971379269512221
0,1,0,112500.0,1.0,3.0,2.0,5.0,1,0,44,56.23117259846033,1,0.0
0,1,0,112500.0,2.0,3.0,4.0,5.0,2,0,5,23.472092837014337,0,0.3312869746038417
1,1,0,225000.0,2.0,1.0,3.0,5.0,2,0,24,48.47741464740182,0,8.331456724954466
1,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,16,51.335791519190344,0,1.467519160228588
1,1,0,225000.0,3.0,1.0,0.0,3.0,1,1,15,24.381078585514135,0,1.8316610414047114
0,1,0,171000.0,2.0,1.0,4.0,5.0,2,1,15,63.182723247378966,0,26.08405790951074
0,1,0,90000.0,1.0,1.0,4.0,5.0,2,0,4,59.91913586119897,1,0.0
0,1,0,110250.0,4.0,1.0,4.0,5.0,2,0,23,48.68549572235961,0,6.579195041099434
1,0,1,175500.0,3.0,1.0,4.0,5.0,3,0,16,21.84851287056741,0,1.6345316019710205
1,1,0,450000.0,3.0,3.0,4.0,5.0,2,0,48,52.25846681209526,0,12.139887978458132
0,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,45,27.776085597983254,0,3.082885400032444
0,1,1,337500.0,3.0,4.0,0.0,5.0,2,0,34,34.37444600124985,0,7.58126969155403
0,1,2,157500.0,4.0,1.0,4.0,5.0,4,0,5,34.722160429139834,0,2.551731077113888
0,1,1,135000.0,2.0,2.0,4.0,5.0,3,0,27,28.167606567969614,0,7.162369632757437
1,1,1,135000.0,3.0,3.0,4.0,5.0,3,0,27,25.166858434367875,0,3.5811848163787183
0,1,1,54000.0,3.0,1.0,4.0,5.0,3,0,11,35.21772193660509,0,6.831082658153595
0,1,0,135000.0,3.0,3.0,4.0,5.0,2,0,15,60.5406411771913,0,23.24758430877041
1,1,1,315000.0,3.0,1.0,4.0,5.0,3,0,58,55.58502610253879,0,2.663985341235851
0,1,0,202500.0,4.0,1.0,0.0,5.0,1,0,24,63.90553119196916,0,14.886010586124687
0,1,0,112500.0,3.0,1.0,4.0,0.0,2,0,1,27.439322805617365,0,1.6646485996622788
1,1,1,225000.0,2.0,3.0,1.0,5.0,2,0,17,42.90577007451903,0,0.6351948603974485
1,0,2,225000.0,3.0,1.0,4.0,5.0,4,0,36,34.026731573359875,0,3.833072433432879
1,0,2,450000.0,3.0,1.0,4.0,5.0,4,1,39,40.98649594892157,0,19.666399492391694
0,1,1,121500.0,3.0,1.0,4.0,5.0,3,0,30,25.867763107909887,0,0.9719576527633371
0,1,0,135000.0,2.0,3.0,0.0,5.0,1,0,12,53.09352902080742,0,0.3312869746038417
1,1,0,139500.0,3.0,1.0,3.0,5.0,2,1,4,46.02972410776683,0,0.4982994163462743
1,1,0,157500.0,3.0,1.0,3.0,5.0,2,0,30,51.412452967859004,0,4.88716735262692
0,1,1,157500.0,3.0,1.0,3.0,2.0,3,0,6,36.34026457782472,0,2.8036186941680485
0,1,0,180000.0,2.0,1.0,0.0,5.0,1,0,47,48.855246072983064,0,2.998010224720716
1,1,2,675000.0,3.0,3.0,4.0,5.0,4,1,6,37.14520978884562,0,3.217042935202595
1,1,0,315000.0,3.0,3.0,4.0,5.0,2,0,46,58.528278149639036,0,1.5797734243505508
0,1,0,180000.0,2.0,1.0,0.0,5.0,1,0,9,40.40058344838255,0,1.552394335540316
1,0,1,90000.0,3.0,3.0,4.0,5.0,3,0,25,32.48528887334365,0,10.664155091586474
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,7,63.626264486104766,1,0.0
0,1,1,193500.0,2.0,1.0,4.0,5.0,3,0,20,46.32815617579839,0,2.998010224720716
1,1,0,180000.0,3.0,1.0,3.0,5.0,2,1,12,39.66682386826825,0,5.971379269512221
0,1,0,144000.0,3.0,1.0,4.0,5.0,2,0,20,51.212585619544285,0,14.634122969070527
1,1,1,315000.0,3.0,1.0,4.0,5.0,3,0,16,48.031135499795,0,7.805778219797956
1,1,0,292500.0,3.0,1.0,4.0,3.0,2,0,8,46.5745679750905,0,2.46685590180216
0,1,0,270000.0,1.0,1.0,4.0,5.0,2,0,56,58.89515793969618,1,0.0
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,17,36.91522544283965,0,4.972042527938648
0,1,0,112500.0,1.0,1.0,2.0,5.0,1,0,30,62.26826168111712,1,0.0
1,0,0,144000.0,2.0,3.0,4.0,5.0,2,0,51,46.079006467625256,0,9.467688910579211
0,1,0,157500.0,2.0,1.0,0.0,5.0,1,0,7,49.646501739598854,0,9.831830791755335
1,1,0,360000.0,3.0,3.0,4.0,5.0,2,0,51,60.537903268310274,0,10.551900827464511
0,0,0,108000.0,2.0,1.0,4.0,5.0,2,0,43,43.267174046814134,0,24.720579286761048
1,1,0,153000.0,3.0,3.0,1.0,0.0,1,1,56,54.79377043592301,0,20.917623851019425
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,38,47.27821055751354,0,7.052853277516498
1,0,2,315000.0,3.0,1.0,4.0,3.0,4,0,60,33.427129528415726,0,2.2998434600597273
0,1,0,76500.0,3.0,1.0,4.0,5.0,2,0,31,53.06067411423514,0,13.749778400499942
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,49,63.226529789475336,0,1.8042819525944767
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,1,48,42.26783730524056,0,9.24591829121631
1,1,1,157500.0,4.0,3.0,4.0,5.0,3,1,17,31.784384199801636,0,6.831082658153595
0,0,0,135000.0,2.0,1.0,4.0,5.0,2,0,50,48.22552703034766,0,11.551237569038083
0,0,0,112500.0,4.0,1.0,4.0,0.0,2,0,59,46.9934680338871,0,25.63504085302289
1,1,0,247500.0,3.0,1.0,4.0,5.0,2,0,19,44.87706446885594,0,4.383392118518599
0,1,1,180000.0,3.0,1.0,4.0,5.0,3,0,42,54.73079853165947,0,28.72066416193636
0,1,0,180000.0,3.0,1.0,1.0,5.0,1,0,37,49.97231289644065,0,4.802292177315192
1,1,1,427500.0,3.0,3.0,4.0,5.0,3,0,27,41.30135547023927,0,0.9692197438823137
0,1,0,99000.0,1.0,1.0,4.0,5.0,2,0,13,62.421584578454436,1,0.0
0,1,0,157500.0,2.0,1.0,4.0,5.0,2,0,22,38.738672757601286,0,8.46835216900564
0,1,0,81000.0,1.0,1.0,4.0,5.0,2,0,28,59.46190507806805,1,0.0
1,1,0,220500.0,3.0,1.0,4.0,5.0,2,0,55,53.654800341417236,0,2.7187435188563205
1,1,1,234000.0,2.0,1.0,4.0,5.0,3,0,55,29.747379992320166,0,4.054843052795781
0,1,0,450000.0,4.0,3.0,0.0,5.0,1,1,23,55.14696068157504,0,8.46835216900564
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,1,18,58.068309457627095,1,0.0
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,57,46.74979414347601,0,8.054927927971093
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,39,50.48430185719204,0,7.551152693862772
0,1,0,157500.0,1.0,1.0,0.0,5.0,1,0,22,55.965595437001056,1,0.0
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,49,53.56718725722448,0,8.887252227802232
1,0,0,247500.0,3.0,3.0,4.0,2.0,2,0,2,46.74979414347601,0,4.969304619057625
0,1,0,202500.0,3.0,3.0,0.0,5.0,1,0,17,35.85839261476458,0,4.88716735262692
1,1,1,310500.0,3.0,3.0,4.0,5.0,3,0,22,30.179969595521875,0,8.46835216900564
1,1,2,112500.0,3.0,1.0,4.0,5.0,4,0,24,36.40049857320723,0,6.7188283940316325
1,1,3,148500.0,4.0,1.0,4.0,5.0,5,0,19,35.483299098064364,0,5.5497413018346045
0,1,0,56250.0,1.0,1.0,4.0,5.0,2,0,45,59.5139253468075,1,0.0
0,1,0,351000.0,3.0,1.0,0.0,5.0,1,0,48,50.9689117291332,0,0.8022073021398811
0,1,0,135000.0,2.0,1.0,2.0,5.0,1,1,37,51.15235162416177,0,9.801713794064076
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,8,27.951311766368757,0,4.720154910884488
1,0,0,270000.0,3.0,1.0,4.0,5.0,2,0,13,49.011306879201406,0,9.886588969375804
1,1,0,173250.0,3.0,1.0,3.0,5.0,2,0,26,44.55399122089517,0,6.466940776977472
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,26,44.573156583062335,0,8.383476993693911
0,0,0,166500.0,3.0,1.0,4.0,5.0,2,0,57,61.698776633864234,0,14.968147852555392
1,1,1,144000.0,3.0,3.0,1.0,5.0,2,0,57,37.39162158813773,0,11.217212685553218
1,1,1,337500.0,2.0,1.0,1.0,5.0,2,0,27,31.636537120226368,0,11.217212685553218
0,1,1,112500.0,4.0,1.0,4.0,5.0,3,0,49,38.01586481301109,0,0.6351948603974485
1,0,0,225000.0,4.0,3.0,3.0,5.0,2,0,41,43.89415518056851,0,14.80113541081296
0,1,0,247500.0,3.0,1.0,4.0,5.0,2,0,29,30.85075727137263,0,6.9679781022047695
0,1,0,112500.0,2.0,3.0,4.0,5.0,2,0,45,54.93066587997418,0,8.383476993693911
1,0,1,450000.0,3.0,1.0,4.0,0.0,3,0,10,34.870007508715105,0,0.30116997691258335
0,1,0,225000.0,3.0,1.0,1.0,5.0,1,0,9,36.811184905360754,0,7.469015427432067
0,1,2,90000.0,2.0,1.0,4.0,5.0,4,0,23,52.09145437035283,0,7.8879154862286605
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,39,44.573156583062335,0,1.3005067184861554
0,0,2,157500.0,4.0,3.0,4.0,5.0,4,0,30,34.59621662061276,0,14.634122969070527
1,1,0,450000.0,2.0,1.0,0.0,5.0,1,0,14,43.951651267070005,0,5.215716418349739
0,0,1,112500.0,2.0,1.0,4.0,0.0,3,0,19,30.193659139926993,0,0.30116997691258335
1,1,0,292500.0,3.0,1.0,4.0,5.0,2,0,25,42.02963923259152,0,1.5496564266592925
0,1,0,121500.0,4.0,1.0,4.0,5.0,2,0,32,53.78348205882534,0,1.467519160228588
0,1,1,135000.0,3.0,3.0,3.0,5.0,3,0,0,26.809603762981965,0,0.8022073021398811
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,3,36.674289461309584,0,1.1307563678626993
0,1,1,198000.0,2.0,2.0,0.0,5.0,2,0,18,26.418082792995605,0,0.3833072433432879
0,1,0,450000.0,3.0,1.0,0.0,5.0,1,1,11,46.64849151487814,0,15.05302302786712
0,1,0,189000.0,1.0,3.0,1.0,5.0,1,0,8,62.02732569958705,1,0.0
0,1,0,171000.0,3.0,3.0,4.0,5.0,2,0,5,50.2351521490189,0,10.549162918583487
0,1,1,135000.0,3.0,1.0,3.0,5.0,3,0,23,44.69088666494635,0,14.968147852555392
1,1,0,112500.0,3.0,3.0,4.0,5.0,2,0,18,27.655617607218222,0,1.38264398491686
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,1,55,57.03337990060022,0,6.633953218719904
1,1,1,135000.0,2.0,3.0,4.0,5.0,3,0,7,49.91207890105813,0,1.2156315431744273
0,0,1,180000.0,3.0,0.0,4.0,5.0,3,0,50,39.12745581870662,0,12.887337102977543
1,1,1,270000.0,3.0,1.0,4.0,5.0,3,1,46,38.56070868033476,0,8.887252227802232
0,1,0,135000.0,3.0,3.0,4.0,5.0,2,0,2,32.20328425859823,0,1.0540949191940416
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,3,53.2194728293345,0,14.549247793758799
0,0,1,202500.0,2.0,1.0,1.0,2.0,2,0,16,33.05477392059653,0,3.8878306110533485
0,1,1,126000.0,3.0,3.0,4.0,5.0,3,0,15,34.66740225151937,0,3.720818169310916
0,1,0,90000.0,3.0,2.0,0.0,5.0,1,1,16,23.020337871645463,0,0.4681824186550159
1,1,1,270000.0,3.0,3.0,1.0,5.0,2,0,59,38.47309559614201,0,0.3833072433432879
0,1,0,202500.0,1.0,3.0,0.0,5.0,1,0,44,58.437927156565266,1,0.0
1,1,0,225000.0,3.0,1.0,3.0,5.0,2,0,17,48.75941926214725,0,2.2998434600597273
0,1,0,126000.0,1.0,1.0,3.0,5.0,2,0,23,60.20661629370643,1,0.0
0,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,11,27.03958810898794,0,4.301254852087895
0,1,1,135000.0,3.0,1.0,4.0,5.0,3,0,29,34.278619190414034,0,14.634122969070527
0,1,1,157500.0,4.0,1.0,4.0,5.0,3,0,51,32.983588289689926,0,13.131010993388633
0,1,0,360000.0,4.0,1.0,4.0,5.0,2,0,45,52.21192236111786,0,28.72066416193636
0,0,0,157500.0,1.0,3.0,4.0,5.0,2,0,15,57.622030310020264,1,0.0
1,0,0,202500.0,3.0,1.0,4.0,5.0,2,0,39,30.856233089134676,0,2.381980726490432
1,1,2,81000.0,3.0,1.0,4.0,5.0,4,0,15,37.909086366651174,0,7.551152693862772
0,0,0,112500.0,3.0,1.0,4.0,5.0,2,0,5,28.46330072712015,0,2.130093109436271
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,44,60.17649929601518,1,0.0
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,7,51.527445140861985,0,8.7202397860598
1,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,23,37.18354051317995,0,7.052853277516498
0,1,1,90000.0,2.0,1.0,4.0,5.0,3,0,4,27.85822286441396,0,5.382728860092172
0,1,0,247500.0,1.0,1.0,2.0,2.0,1,0,31,61.27166284842457,1,0.0
0,0,1,108000.0,2.0,1.0,4.0,5.0,3,1,42,41.479319547505796,0,1.9685564854558857
1,0,1,229500.0,4.0,1.0,4.0,5.0,3,0,20,59.3167959073738,0,11.888000361403972
0,1,0,180000.0,3.0,1.0,4.0,5.0,2,1,13,31.280608965693315,0,7.217127810377907
0,1,1,180000.0,3.0,2.0,4.0,5.0,3,0,18,23.088785593671048,0,2.0534316607676137
0,0,1,315000.0,2.0,3.0,4.0,5.0,3,0,9,50.161228609231266,0,0.30116997691258335
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,27,43.46430348624782,0,7.551152693862772
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,30,33.840553769450274,0,1.0540949191940416
0,1,0,135000.0,3.0,3.0,4.0,5.0,2,0,8,22.77666398123437,0,1.8864192190251812
0,0,0,157500.0,3.0,1.0,4.0,5.0,2,0,2,57.47692113932602,0,5.130841243038011
1,1,0,337500.0,3.0,1.0,0.0,5.0,1,0,35,54.221547479789095,0,8.887252227802232
1,1,0,117000.0,2.0,1.0,4.0,5.0,2,0,47,52.98127475668546,0,2.800880785287025
1,1,1,180000.0,1.0,1.0,4.0,5.0,3,0,26,48.95107288381889,1,0.0
0,1,0,202500.0,3.0,3.0,0.0,5.0,1,1,42,33.91995312699996,0,5.130841243038011
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,59,53.701344792394636,0,1.0540949191940416
1,1,0,225000.0,3.0,2.0,4.0,5.0,2,0,10,27.625500609526963,0,1.9685564854558857
0,1,0,216000.0,3.0,1.0,4.0,5.0,2,0,9,50.84570582948714,0,8.13158937663975
0,1,1,67500.0,3.0,1.0,4.0,0.0,3,0,60,43.70797737665892,0,1.0540949191940416
0,1,3,140400.0,3.0,1.0,4.0,5.0,5,1,8,33.87340867602256,0,8.887252227802232
0,1,1,121500.0,3.0,1.0,4.0,5.0,3,0,3,44.833257926759565,0,2.6338683435445924
0,1,1,157500.0,2.0,3.0,4.0,5.0,3,0,37,37.43542813023411,0,7.302002985689635
0,1,1,225000.0,3.0,1.0,4.0,5.0,3,0,53,41.769537888894284,0,23.721242545187476
0,1,0,90000.0,3.0,1.0,4.0,0.0,2,0,20,25.23530615639346,0,4.88716735262692
0,1,2,360000.0,3.0,1.0,4.0,5.0,4,0,11,43.291815226743346,0,1.8015440437134531
0,1,0,135000.0,3.0,2.0,4.0,5.0,2,0,16,41.06315739759023,0,4.1315045014644385
0,0,0,135000.0,3.0,1.0,4.0,0.0,2,0,38,27.006733202415656,0,5.719491652458061
1,0,0,135000.0,1.0,3.0,4.0,5.0,2,0,27,58.96908147948382,1,0.0
1,1,0,157500.0,1.0,1.0,4.0,5.0,2,1,41,62.213503503496646,1,0.0
0,0,0,135000.0,3.0,1.0,1.0,5.0,1,0,34,46.944185674028674,0,4.1315045014644385
0,1,0,270000.0,3.0,3.0,1.0,5.0,1,0,4,44.19532515748109,0,15.1324223854168
1,1,0,216000.0,3.0,1.0,4.0,5.0,2,0,39,58.08747481979426,0,9.968726235806509
0,1,0,337500.0,3.0,3.0,2.0,5.0,1,0,45,61.912333526584064,0,8.13158937663975
0,1,0,135000.0,3.0,1.0,0.0,0.0,1,0,14,31.058838346330415,0,2.885755960598753
1,1,0,360000.0,4.0,3.0,1.0,5.0,1,0,58,52.855330948158375,0,5.215716418349739
0,1,0,247500.0,3.0,2.0,4.0,5.0,2,0,6,25.076507441294098,0,1.1307563678626993
1,1,1,198000.0,3.0,1.0,4.0,5.0,3,0,12,42.2377203075493,0,9.054264669544665
0,1,0,148500.0,3.0,1.0,0.0,5.0,1,0,1,32.359345064816566,0,2.6338683435445924
1,1,1,270000.0,2.0,3.0,4.0,5.0,3,0,22,40.45260371712199,0,15.217297560728529
1,1,0,90000.0,3.0,1.0,4.0,5.0,2,0,20,36.91522544283965,0,14.634122969070527
0,0,0,157500.0,2.0,1.0,3.0,5.0,2,0,44,42.31164384733694,0,0.9692197438823137
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,1,34,25.03817671695977,0,4.1315045014644385
1,1,1,135000.0,3.0,1.0,4.0,5.0,3,0,51,28.72066416193636,0,1.6345316019710205
0,0,0,180000.0,3.0,1.0,0.0,5.0,1,0,4,40.56759589012498,0,3.0527684023411856
1,1,0,180000.0,2.0,3.0,4.0,5.0,2,1,43,27.17374564415809,0,2.800880785287025
1,1,0,117000.0,4.0,1.0,4.0,5.0,2,0,34,36.589414285997854,0,6.633953218719904
1,1,1,202500.0,3.0,1.0,4.0,5.0,3,0,34,24.969728994934183,0,4.63527973557276
0,1,0,202500.0,1.0,3.0,1.0,5.0,1,0,20,62.96642844577811,1,0.0
0,1,3,225000.0,2.0,1.0,0.0,5.0,4,0,7,32.498978417748766,0,13.886673844551115
0,0,0,157500.0,3.0,3.0,3.0,0.0,2,0,3,36.22527240482173,0,0.5503196850857205
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,1,47,48.55133818718946,0,6.466940776977472
0,1,0,369000.0,4.0,1.0,4.0,5.0,2,0,34,49.186533047586906,0,7.8879154862286605
0,0,0,135000.0,3.0,2.0,4.0,5.0,2,0,22,44.879802377736965,0,5.801628918888765
0,1,0,202500.0,1.0,3.0,0.0,5.0,1,0,55,50.760830654175415,1,0.0
0,0,0,180000.0,3.0,1.0,0.0,0.0,1,0,31,36.67702737019061,0,10.549162918583487
0,1,0,193500.0,3.0,1.0,4.0,5.0,2,0,12,50.352882230902914,0,6.382065601665744
0,0,0,121500.0,4.0,2.0,0.0,0.0,1,1,42,30.327816675097143,0,8.887252227802232
1,1,1,112500.0,3.0,3.0,4.0,5.0,3,1,25,32.33196597600634,0,1.467519160228588
0,1,0,315000.0,2.0,1.0,4.0,5.0,2,1,24,39.47790815547763,0,6.633953218719904
1,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,44,41.00292340220771,0,9.719576527633372
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,27,24.04705370202927,0,1.467519160228588
0,1,1,157500.0,2.0,1.0,4.0,2.0,3,0,13,36.90701171619658,0,3.6359429939991883
0,1,0,225000.0,1.0,1.0,2.0,5.0,1,0,60,57.90951074252773,1,0.0
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,19,62.290164952165306,0,11.551237569038083
0,1,0,99000.0,1.0,1.0,3.0,5.0,2,0,47,54.667826627395925,1,0.0
0,1,0,157500.0,3.0,1.0,0.0,5.0,1,0,28,56.40913667572686,0,3.217042935202595
1,1,1,180000.0,3.0,1.0,4.0,5.0,3,1,44,29.542036826243404,0,7.052853277516498
0,1,1,135000.0,2.0,1.0,1.0,5.0,2,0,57,39.176738178565046,0,3.720818169310916
0,1,0,162000.0,3.0,1.0,4.0,5.0,2,1,30,27.43384698785532,0,1.467519160228588
1,1,0,337500.0,1.0,1.0,4.0,5.0,2,0,11,56.480322306633475,1,0.0
0,1,1,108000.0,3.0,1.0,4.0,5.0,3,1,24,28.419494185023773,0,9.801713794064076
0,0,1,112500.0,3.0,1.0,4.0,0.0,3,0,32,31.483214222889053,0,10.96806297738008
0,1,0,202500.0,3.0,3.0,1.0,5.0,1,0,18,51.07021435773107,0,16.96955924458356
0,1,0,225000.0,3.0,1.0,4.0,5.0,2,1,17,64.44216133264976,0,13.382898610442794
1,1,0,126000.0,3.0,1.0,4.0,5.0,2,1,38,55.067561324025355,0,4.802292177315192
0,0,0,225000.0,3.0,1.0,0.0,4.0,1,0,31,32.20328425859823,0,0.8022073021398811
1,1,1,157500.0,2.0,1.0,4.0,5.0,3,0,56,42.040590868115615,0,12.055012803146404
0,0,1,144000.0,3.0,1.0,4.0,5.0,3,1,21,40.526527256909624,0,5.054179794369353
0,1,1,112500.0,3.0,1.0,3.0,5.0,3,0,19,37.07402415793901,0,9.382813735267483
